-2.914529e-02;-1.017653e-01
-2.914529e-02;-1.017653e-01
-2.914529e-02;-1.017653e-01
-2.914529e-02;-1.017653e-01
-2.914529e-02;-1.017653e-01
-2.914529e-02;-1.017653e-01
-2.404879e-01;-1.180036e-01
-2.404879e-01;-1.180036e-01
-2.404879e-01;-1.180036e-01
-2.404879e-01;-1.180036e-01
-2.404879e-01;-1.180036e-01
-2.404879e-01;-1.180036e-01
-3.088609e-01;-4.325503e-01
-3.088609e-01;-4.325503e-01
-3.088609e-01;-4.325503e-01
-3.088609e-01;-4.325503e-01
-3.088609e-01;-4.325503e-01
-3.088609e-01;-4.325503e-01
6.098248e-01;-4.213010e-01
6.098248e-01;-4.213010e-01
6.098248e-01;-4.213010e-01
6.098248e-01;-4.213010e-01
3.569450e-01;-3.006797e-01
3.569450e-01;-3.006797e-01
3.569450e-01;-3.006797e-01
3.569450e-01;-3.006797e-01
3.569450e-01;-3.006797e-01
3.569450e-01;-3.006797e-01
2.706082e-01;-2.593182e-01
2.706082e-01;-2.593182e-01
2.706082e-01;-2.593182e-01
2.706082e-01;-2.593182e-01
2.706082e-01;-2.593182e-01
2.706082e-01;-2.593182e-01
9.771748e-02;-1.822218e-01
9.771748e-02;-1.822218e-01
9.771748e-02;-1.822218e-01
9.771748e-02;-1.822218e-01
9.771748e-02;-1.822218e-01
9.771748e-02;-1.822218e-01
-2.773684e-01;-2.681592e-03
-2.773684e-01;-2.681592e-03
-2.773684e-01;-2.681592e-03
-2.773684e-01;-2.681592e-03
-8.117550e-01;4.607084e-01
-8.117550e-01;4.607084e-01
-2.372890e-01;-1.033544e-01
-2.372890e-01;-1.033544e-01
-2.372890e-01;-1.033544e-01
-2.372890e-01;-1.033544e-01
-3.580590e-01;-5.148601e-03
-3.580590e-01;-5.148601e-03
-3.580590e-01;-5.148601e-03
-3.580590e-01;-5.148601e-03
-3.580590e-01;-5.148601e-03
-3.580590e-01;-5.148601e-03
-2.570862e-01;-3.858584e-01
-2.570862e-01;-3.858584e-01
-2.570862e-01;-3.858584e-01
-2.570862e-01;-3.858584e-01
-2.570862e-01;-3.858584e-01
-2.570862e-01;-3.858584e-01
-3.119966e-01;-1.497291e-01
-3.119966e-01;-1.497291e-01
-3.119966e-01;-1.497291e-01
-3.119966e-01;-1.497291e-01
-3.119966e-01;-1.497291e-01
-3.119966e-01;-1.497291e-01
-5.514527e-01;-5.759209e-01
-5.514527e-01;-5.759209e-01
-5.514527e-01;-5.759209e-01
-5.514527e-01;-5.759209e-01
-5.504512e-01;-8.298925e-01
-5.504512e-01;-8.298925e-01
-5.504512e-01;-8.298925e-01
-5.504512e-01;-8.298925e-01
-5.504512e-01;-8.298925e-01
-5.504512e-01;-8.298925e-01
-7.193734e-01;-5.572734e-01
-7.193734e-01;-5.572734e-01
-7.193734e-01;-5.572734e-01
-7.193734e-01;-5.572734e-01
-7.193734e-01;-5.572734e-01
-7.193734e-01;-5.572734e-01
-7.536686e-01;-4.831283e-01
-7.536686e-01;-4.831283e-01
-7.536686e-01;-4.831283e-01
-7.536686e-01;-4.831283e-01
-7.536686e-01;-4.831283e-01
-7.536686e-01;-4.831283e-01
-5.087633e-01;-6.859702e-01
-5.087633e-01;-6.859702e-01
-5.087633e-01;-6.859702e-01
-5.087633e-01;-6.859702e-01
-7.181516e-02;-1.000000e+00
-7.181516e-02;-1.000000e+00
-2.861351e-01;-5.749215e-01
-2.861351e-01;-5.749215e-01
-2.861351e-01;-5.749215e-01
-2.861351e-01;-5.749215e-01
-4.093917e-01;-3.694342e-01
-4.093917e-01;-3.694342e-01
-4.093917e-01;-3.694342e-01
