-1.000000e+00;1.000000e+00
-1.000000e+00;1.000000e+00
-1.000000e+00;1.000000e+00
-1.000000e+00;1.000000e+00
-1.000000e+00;1.000000e+00
-1.000000e+00;1.000000e+00
-1.000000e+00;9.257850e-01
-1.000000e+00;9.257850e-01
-1.000000e+00;9.257850e-01
-1.000000e+00;9.257850e-01
-1.000000e+00;9.257850e-01
-1.000000e+00;9.257850e-01
-1.000000e+00;9.422200e-01
-1.000000e+00;9.422200e-01
-1.000000e+00;9.422200e-01
-1.000000e+00;9.422200e-01
-1.000000e+00;9.422200e-01
-1.000000e+00;9.422200e-01
-9.248950e-01;8.468147e-01
-9.248950e-01;8.468147e-01
-9.248950e-01;8.468147e-01
-9.248950e-01;8.468147e-01
-9.357833e-01;8.597947e-01
-9.357833e-01;8.597947e-01
-9.357833e-01;8.597947e-01
-9.357833e-01;8.597947e-01
-9.357833e-01;8.597947e-01
-9.357833e-01;8.597947e-01
-9.415018e-01;8.617701e-01
-9.415018e-01;8.617701e-01
-9.415018e-01;8.617701e-01
-9.415018e-01;8.617701e-01
-9.415018e-01;8.617701e-01
-9.415018e-01;8.617701e-01
-9.477392e-01;8.686586e-01
-9.477392e-01;8.686586e-01
-9.477392e-01;8.686586e-01
-9.477392e-01;8.686586e-01
-9.477392e-01;8.686586e-01
-9.477392e-01;8.686586e-01
-9.556350e-01;8.728313e-01
-9.556350e-01;8.728313e-01
-9.556350e-01;8.728313e-01
-9.556350e-01;8.728313e-01
-9.852661e-01;8.035460e-01
-9.852661e-01;8.035460e-01
-1.000000e+00;8.652676e-01
-1.000000e+00;8.652676e-01
-1.000000e+00;8.652676e-01
-1.000000e+00;8.652676e-01
-1.385609e-01;-1.279426e-01
-1.385609e-01;-1.279426e-01
-1.385609e-01;-1.279426e-01
-1.385609e-01;-1.279426e-01
-1.385609e-01;-1.279426e-01
-1.385609e-01;-1.279426e-01
-2.287217e-02;-5.209485e-02
-2.287217e-02;-5.209485e-02
-2.287217e-02;-5.209485e-02
-2.287217e-02;-5.209485e-02
-2.287217e-02;-5.209485e-02
-2.287217e-02;-5.209485e-02
1.370783e-02;-5.947328e-02
1.370783e-02;-5.947328e-02
1.370783e-02;-5.947328e-02
1.370783e-02;-5.947328e-02
1.370783e-02;-5.947328e-02
1.370783e-02;-5.947328e-02
-3.780571e-02;3.442627e-02
-3.780571e-02;3.442627e-02
-3.780571e-02;3.442627e-02
-3.780571e-02;3.442627e-02
-3.726745e-02;1.698392e-02
-3.726745e-02;1.698392e-02
-3.726745e-02;1.698392e-02
-3.726745e-02;1.698392e-02
-3.726745e-02;1.698392e-02
-3.726745e-02;1.698392e-02
-1.052279e-01;-1.132553e-02
-1.052279e-01;-1.132553e-02
-1.052279e-01;-1.132553e-02
-1.052279e-01;-1.132553e-02
-1.052279e-01;-1.132553e-02
-1.052279e-01;-1.132553e-02
