-3.677292e-02;-1.692387e-02
-3.677292e-02;-1.692387e-02
-3.677292e-02;-1.692387e-02
-3.677292e-02;-1.692387e-02
-3.677292e-02;-1.692387e-02
-3.677292e-02;-1.692387e-02
-2.325994e-01;7.359306e-02
-2.325994e-01;7.359306e-02
-2.325994e-01;7.359306e-02
-2.325994e-01;7.359306e-02
-2.325994e-01;7.359306e-02
-2.325994e-01;7.359306e-02
-4.759985e-01;1.336608e-01
-4.759985e-01;1.336608e-01
-4.759985e-01;1.336608e-01
-4.759985e-01;1.336608e-01
-4.759985e-01;1.336608e-01
-4.759985e-01;1.336608e-01
1.870477e-01;-5.130662e-01
1.870477e-01;-5.130662e-01
1.870477e-01;-5.130662e-01
1.870477e-01;-5.130662e-01
1.810004e-02;-9.343946e-01
1.810004e-02;-9.343946e-01
1.810004e-02;-9.343946e-01
1.810004e-02;-9.343946e-01
1.810004e-02;-9.343946e-01
1.810004e-02;-9.343946e-01
-1.468212e-01;-9.695676e-01
-1.468212e-01;-9.695676e-01
-1.468212e-01;-9.695676e-01
-1.468212e-01;-9.695676e-01
-1.468212e-01;-9.695676e-01
-1.468212e-01;-9.695676e-01
-8.273282e-01;1.250715e-01
-8.273282e-01;1.250715e-01
-8.273282e-01;1.250715e-01
-8.273282e-01;1.250715e-01
-8.273282e-01;1.250715e-01
-8.273282e-01;1.250715e-01
-1.000000e+00;9.739976e-01
-1.000000e+00;9.739976e-01
-1.000000e+00;9.739976e-01
-1.000000e+00;9.739976e-01
-1.000000e+00;1.000000e+00
-1.000000e+00;1.000000e+00
-3.542342e-01;1.000000e+00
-3.542342e-01;1.000000e+00
-3.542342e-01;1.000000e+00
-3.542342e-01;1.000000e+00
-3.623426e-01;1.000000e+00
-3.623426e-01;1.000000e+00
-3.623426e-01;1.000000e+00
-3.623426e-01;1.000000e+00
-3.623426e-01;1.000000e+00
-3.623426e-01;1.000000e+00
-4.009075e-01;9.932313e-01
-4.009075e-01;9.932313e-01
-4.009075e-01;9.932313e-01
-4.009075e-01;9.932313e-01
-4.009075e-01;9.932313e-01
-4.009075e-01;9.932313e-01
-3.720968e-01;9.247083e-01
-3.720968e-01;9.247083e-01
-3.720968e-01;9.247083e-01
-3.720968e-01;9.247083e-01
-3.720968e-01;9.247083e-01
-3.720968e-01;9.247083e-01
-2.220390e-01;7.863594e-01
-2.220390e-01;7.863594e-01
-2.220390e-01;7.863594e-01
-2.220390e-01;7.863594e-01
-3.190953e-01;1.000000e+00
-3.190953e-01;1.000000e+00
-3.190953e-01;1.000000e+00
-3.190953e-01;1.000000e+00
-3.190953e-01;1.000000e+00
-3.190953e-01;1.000000e+00
-3.798226e-01;7.552336e-01
-3.798226e-01;7.552336e-01
-3.798226e-01;7.552336e-01
-3.798226e-01;7.552336e-01
-3.798226e-01;7.552336e-01
-3.798226e-01;7.552336e-01
1.809840e-02;2.226525e-01
1.809840e-02;2.226525e-01
1.809840e-02;2.226525e-01
1.809840e-02;2.226525e-01
1.809840e-02;2.226525e-01
1.809840e-02;2.226525e-01
2.522286e-01;-4.427859e-01
2.522286e-01;-4.427859e-01
2.522286e-01;-4.427859e-01
2.522286e-01;-4.427859e-01
